"","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP"
"1758",25,2,"CRSH","146968",NA,NA,"","",25,2,"ZBKA","INDUSTRY","","",25,2,1,8,45,"PM",12,0,0,0,"0","","CLAYMONT","001.00",10,35
"1759",25,2,"CRSH","146968",NA,NA,"","",25,2,"ZBKA","INDUSTRY","","",25,2,1,8,45,"PM",12,0,0,0,"0","","CLAYMONT","001.00",10,35
"1760",25,2,"CSX","000223035",NA,NA,"","",25,2,"CSX","000223035","","",25,2,10,1,0,"AM",1,16,0,0,"0","","NASHVILLE","0190.0",47,36
"1761",25,2,"CSX","000222959",NA,NA,"","",25,2,"XSCV","INDUSTRY","","",25,2,5,12,45,"AM",1,0,0,0,"0","","CRESTLINE","0189.0",39,27
"1762",25,2,"BNSF","HL0225111",NA,NA,"","",25,2,"BNSF","HL0225111","","",25,2,8,6,45,"AM",1,0,0,0,"0","","MEMPHIS","496.3",47,45
"1763",25,2,"ATK","184628",NA,NA,"","",25,2,"ATK","184628","","",25,2,6,3,34,"PM",13,0,0,0,"0","","BALTIMORE","0095.0",24,42
"1764",25,2,"MNCW","84712",25,2,"CDOT","184808",25,2,"MNCW","84712","","",25,2,20,12,8,"AM",1,0,0,0,"0","","NEW HAVEN","72.4",9,21
"1765",25,2,"BNSF","MT0225115",NA,NA,"","",25,2,"BNSF","MT0225115","","",25,2,14,11,30,"PM",12,0,0,0,"0","","BILLINGS","225.5",30,9
"1766",25,2,"UP","0225GP007",NA,NA,"","",25,2,"UP","0225GP007","","",25,2,9,10,35,"AM",1,0,0,0,"0","","NORTH PLATTE","280.5",31,31
"1767",25,2,"CSX","000222917",NA,NA,"","",25,2,"CSX","000222917","","",25,2,1,5,57,"AM",1,0,0,0,"0","","LYNCHBURG","0137.8",51,32
"1768",25,2,"BNSF","RD0225201",NA,NA,"","",25,2,"BNSF","RD0225201","","758011J",25,2,5,11,50,"AM",7,0,0,0,"0","","DES ALLEMANDS","29.3",22,72
"1769",25,2,"UP","0225HO024",NA,NA,"","",25,2,"UP","0225HO024","","",25,2,20,10,4,"PM",1,16,0,0,"0","","HOUSTON","357.0",48,37
"1770",25,2,"IC","1720586",NA,NA,"","",25,2,"IC","1720586","","",25,2,25,1,8,"PM",7,0,0,0,"0","","BATON ROUGE","364.7",22,72
"1771",25,2,"IC","1720586",NA,NA,"","",25,2,"IC","1720586","","",25,2,25,1,8,"PM",12,0,0,0,"0","","BATON ROUGE","364.7",22,72
"1772",25,2,"IC","1719739",NA,NA,"","",25,2,"IC","1719739","","",25,2,10,12,40,"AM",1,1,0,0,"0","","BATON ROUGE","364.7",22,61
"1773",25,2,"NS","159204",NA,NA,"","",25,2,"NS","159204","","",25,2,10,10,30,"AM",4,0,0,0,"0","","CHATTANOOGA","333.75",47,52
"1774",25,2,"BNSF","HL0225103",25,2,"UP","0225HL006",25,2,"BNSF","HL0225103","","",25,2,3,7,59,"PM",1,0,0,0,"0","","ST JOSEPH","60.4",29,35
"1775",25,2,"UP","0225SX015",NA,NA,"","",25,2,"UP","0225SX015","","",25,2,15,12,45,"PM",1,0,0,0,"0","","SAN ANTONIO","201.45",48,55
"1776",25,2,"BNSF","HL0225108",NA,NA,"","",25,2,"BNSF","HL0225108","","",25,2,7,9,45,"AM",1,0,0,0,"0","","CAPE GIRARDEAU","115.8",29,43
"1777",25,2,"UP","0225GP008",NA,NA,"","",25,2,"UP","0225GP008","","",25,2,9,7,30,"AM",1,10,3,0,"0","","DIX","435.96",31,10
"1778",25,2,"INPR","INPR0006F",NA,NA,"","",25,2,"INPR","OP022425IN","","",25,2,24,1,13,"PM",1,0,0,0,"0","","LA GRANDE","0.0",41,40
"1779",25,2,"IC","1719444",NA,NA,"","",25,2,"IC","1719444","","",25,2,1,8,30,"AM",11,0,0,0,"0","","NORCO","432.1",22,45
"1780",25,2,"NS","159357",NA,NA,"","",25,2,"NS","159357","","",25,2,25,10,52,"AM",3,0,0,0,"0","","BOLINGBROKE","204.1",13,58
"1781",25,2,"BNSF","NW0225108",25,2,"PSAP","PSA110328R",25,2,"BNSF","NW0225108","","",25,2,21,9,46,"PM",1,0,0,0,"0","","CENTRALIA","52.6",53,48
"1782",25,2,"CSX","000222954",NA,NA,"","",25,2,"CSX","000222954","","050364L",25,2,3,9,58,"PM",7,0,0,0,"0","","ATLANTA","0011.8",13,63
"1783",25,2,"TSWS","91202425",NA,NA,"","",25,2,"TSWS","91202425","","",25,2,4,9,55,"AM",1,0,0,0,"0","","JOLIET","",17,30
"1784",25,2,"ATK","184987",NA,NA,"","",25,2,"UP","0225PN032","","",25,2,23,7,35,"PM",9,0,0,0,"0","","WOODBURN","0734.5",41,48
"1785",25,2,"NS","159204",NA,NA,"","",25,2,"NS","159204","","",25,2,10,10,30,"AM",4,0,0,0,"0","","CHATTANOOGA","333.75",47,52
"1786",25,2,"UFRC","02042501",NA,NA,"","",25,2,"UFRC","02042501","","805631C",25,2,4,2,25,"PM",7,0,0,0,"0","","LAYTON","23.8",49,66
"1787",25,2,"UP","0225PN032",25,2,"ATK","184987",25,2,"UP","0225PN032","","",25,2,23,7,38,"PM",9,0,0,0,"0","","WOODBURN","734.3",41,56
"1788",25,2,"BNSF","PR0225116",NA,NA,"","",25,2,"BNSF","PR0225116","","",25,2,28,12,49,"AM",1,14,0,0,"0","","EDGEMONT","476.5",46,37
"1789",25,2,"BNSF","CH0225105",NA,NA,"","",25,2,"BNSF","CH0225105","","",25,2,12,11,4,"AM",1,20,0,0,"0","","CICERO","6.7",17,25
"1790",25,2,"ATK","184615",NA,NA,"","",25,2,"ATK","184615","","",25,2,8,10,51,"PM",1,0,0,0,"0","","NEW YORK","0000.0",36,31
"1791",25,2,"NHCR","1853",NA,NA,"","",25,2,"NHCR","1853","","053722D",25,2,17,6,30,"PM",7,0,0,0,"0","","GROVETON","144.25",33,15
"1792",25,2,"UP","0225PN031",NA,NA,"","",25,2,"UP","0225PN031","","",25,2,27,8,30,"PM",1,0,0,0,"0","","LA GRANDE","288.4",41,45
"1793",25,2,"SFRV","02202025",NA,NA,"","",25,2,"SFRV","02202025","","628282G",25,2,20,8,23,"AM",7,0,0,0,"168","","HOLLYWOOD","1020.8",12,79
"1794",25,1,"MBTA","2503",NA,NA,"","",25,1,"MBTA","2503","","053049F",25,1,17,5,40,"PM",7,0,0,0,"0","","NORTH ANDOVER","27.45",25,28
"1795",25,1,"ATK","184146",NA,NA,"","",25,1,"NS","159354","","",25,1,6,9,30,"AM",9,0,0,0,"0","","ALTAVISTA","0192.3",51,31
"1796",25,1,"NS","159354",25,1,"ATK","184146",25,1,"NS","159354","","",25,1,6,9,30,"AM",9,0,0,0,"0","","ALTAVISTA","V192.3",51,38
"1797",25,1,"NS","159055",NA,NA,"","",25,1,"NS","159055","","",25,1,21,12,3,"PM",1,18,0,0,"0","","LYNCHBURG","PH018.",51,12
"1798",25,1,"KCT","B25010614",25,1,"BNSF","KS0125102",25,1,"KCT","B25010614","","",25,1,5,8,5,"PM",1,36,0,0,"0","","KANSAS CITY","0.2",29,13
"1799",25,1,"BNSF","SW0125110",25,1,"XMCN","INDUSTRY",25,1,"BNSF","SW0125110","","",25,1,22,9,30,"AM",1,0,0,0,"0","","CARLSBAD","14.4",35,30
"1800",25,1,"NS","158890",NA,NA,"","",25,1,"NS","158890","","",25,1,3,4,11,"PM",1,1,0,0,"0","","BARNESVILLE","S231.0",13,48
"1801",25,1,"ALS","0125AS005",NA,NA,"","",25,1,"ALS","0125AS005","","",25,1,26,3,53,"AM",12,6,0,0,"0","","EAST ST LOUIS","3.8",17,34
"1802",25,1,"MNCW","84546",NA,NA,"","",25,1,"MNCW","84546","","",25,1,27,1,20,"AM",13,0,0,0,"0","","NORWALK","41.5",9,25
"1803",25,1,"UP","0125MA019",NA,NA,"","",25,1,"UP","0125MA019","","",25,1,8,1,13,"PM",12,0,0,0,"0","","NORTH LITTLE ROCK","341.31",5,35
"1804",25,1,"BNSF","CA0125118",NA,NA,"","",25,1,"BNSF","CA0125118","","",25,1,31,10,46,"AM",1,11,2,0,"0","","MUSCOY","76.5",6,68
"1805",25,1,"MBTA","2509",NA,NA,"","",25,1,"MBTA","2509","","",25,1,8,11,29,"AM",12,0,0,0,"0","","BOSTON","219.5",25,5
"1806",25,1,"UP","0125MA019",NA,NA,"","",25,1,"UP","0125MA019","","",25,1,8,1,13,"PM",12,0,0,0,"0","","NORTH LITTLE ROCK","341.31",5,35
"1807",25,1,"UP","0125LA014",NA,NA,"","",25,1,"UP","0125LA014","","",25,1,16,8,19,"AM",1,0,0,0,"0","","INDUSTRY","502.13",6,48
"1808",25,1,"CSX","000222431",NA,NA,"","",25,1,"CSX","000222431","","638322E",25,1,2,6,10,"PM",7,0,0,0,"0","","CORDELE","0695.2",13,45
"1809",25,1,"BSFX","2025001",NA,NA,"","",25,1,"BSFX","2025001","","",25,1,21,10,37,"AM",1,0,0,0,"0","","STEARNS","3",21,10
"1810",25,1,"CSX","000222894",NA,NA,"","",25,1,"CSX","000222894","","",25,1,30,7,1,"PM",1,4,0,0,"0","","OLD CHATHAM","0174.1",36,21
"1811",25,1,"BNSF","KS0125113",NA,NA,"","",25,1,"BNSF","KS0125113","","",25,1,5,8,15,"PM",1,4,0,0,"0","","KANSAS CITY","0.2",29,13
"1812",25,1,"CSX","000222865",NA,NA,"","",25,1,"CSX","000222865","","",25,1,27,5,53,"AM",11,0,0,0,"0","","FRANKFORT","0228.5",36,22
"1813",25,1,"UP","0125MA025",NA,NA,"","",25,1,"UP","0125MA025","","",25,1,18,2,55,"PM",1,0,0,0,"0","","EAST ST LOUIS","284.8",17,30
"1814",25,1,"CSX","000222427",NA,NA,"","",25,1,"CSX","000222427","","",25,1,6,12,8,"AM",12,0,0,0,"0","","WAYCROSS","0587.0",13,50
"1815",25,1,"CSX","000222427",NA,NA,"","",25,1,"CSX","000222427","","",25,1,6,12,8,"AM",12,4,0,0,"0","","WAYCROSS","0587.0",13,50
"1816",25,1,"ALS","0125AS005",NA,NA,"","",25,1,"ALS","0125AS005","","",25,1,26,3,53,"AM",12,13,2,0,"0","","EAST ST LOUIS","3.8",17,34
"1817",25,1,"MNCW","84512",NA,NA,"","",25,1,"MNCW","84512","","",25,1,22,3,42,"PM",11,0,0,0,"0","","NEW YORK NEW YORK","9.8",36,17
"1818",25,1,"NS","159075",25,1,"ATK","184361",25,1,"NS","159075","","544663K",25,1,24,5,50,"AM",7,0,0,0,"0","","COLUMBIANA","PC059.",39,15
"1819",25,1,"BNSF","KS0125102",25,1,"KCT","B25010614",25,1,"BNSF","KS0125102","","",25,1,5,8,5,"PM",1,36,0,0,"0","","KANSAS CITY","0.2",29,13
"1820",25,1,"LI","84531",NA,NA,"","",25,1,"LI","84531","","",25,1,26,10,15,"AM",1,0,0,0,"0","","RICHMOND HILL","8.4",36,40
"1821",25,1,"BNSF","CA0125117",NA,NA,"","",25,1,"BNSF","CA0125117","","",25,1,31,1,5,"AM",1,0,0,0,"0","","CALWA","68.5",6,40
"1822",25,1,"BNSF","KS0125113",NA,NA,"","",25,1,"BNSF","KS0125113","","",25,1,5,8,15,"PM",1,0,0,0,"0","","KANSAS CITY","0.2",29,13
"1823",25,1,"WC","1718743",NA,NA,"","",25,1,"WC","1718743","","",25,1,19,10,1,"AM",1,1,1,0,"0","","FOND DU LAC","157",55,0
"1824",25,1,"UP","0125HL025",NA,NA,"","",25,1,"UP","0125HL025","","",25,1,17,10,30,"PM",1,12,0,0,"0","","NORTH ENID","338.75",40,41
"1825",25,1,"UP","0125GC006",NA,NA,"","",25,1,"UP","0125GC006","","",25,1,5,4,30,"AM",1,11,0,0,"0","","ALEXANDRIA","190.73",22,61
"1826",25,1,"BNSF","RD0125116",25,1,"UP","0125HL048",25,1,"BNSF","RD0125116","","",25,1,15,3,30,"PM",1,0,0,0,"0","","ENID","544.3",40,35
"1827",25,1,"SLWC","250103003",NA,NA,"","",25,1,"SLWC","250103003","","",25,1,3,10,0,"AM",1,10,0,0,"0","","STROUD","478.8",40,45
"1828",25,1,"BNSF","RD0125106",NA,NA,"","",25,1,"BNSF","RD0125106","","",25,1,11,2,21,"AM",1,110,6,0,"0","","PURCELL","416.8",40,17
"1829",25,1,"BNSF","HL0125201",NA,NA,"","",25,1,"BNSF","HL0125201","","668559K",25,1,8,11,29,"PM",7,3,0,0,"0","","CLAREMORE","402.8",40,23
"1830",25,1,"BNSF","TC0125102",NA,NA,"","",25,1,"BNSF","TC0125102","","",25,1,6,3,50,"AM",1,0,0,0,"0","","CARLTON","33.9",27,0
"1831",25,1,"UP","0125GL026",NA,NA,"","",25,1,"UP","0125GL026","","",25,1,23,5,25,"AM",1,16,0,0,"0","","STILLWATER","18.45",27,-20
"1832",25,1,"BPRR","BPR088525D",NA,NA,"","",25,1,"BPRR","BPR088525D","","",25,1,30,6,30,"PM",1,2,0,0,"0","","BUTLER","286.2",42,40
"1833",25,1,"NS","158930",NA,NA,"","",25,1,"NS","158930","","",25,1,10,12,45,"AM",4,0,0,0,"0","","JACKSONVILLE","258.00",12,35
"1834",25,1,"MNA","MNA081825R",NA,NA,"","",25,1,"XULM","INDUSTRY","","",25,1,28,3,0,"PM",1,0,0,0,"0","","MELBOURNE","307",5,55
"1835",25,1,"UP","0125MA002",NA,NA,"","",25,1,"UP","0125MA002","","",25,1,2,12,25,"AM",9,0,0,0,"0","","NORTH LITTLE ROCK","341.8",5,36
"1836",25,1,"UP","0125MA007",NA,NA,"","",25,1,"UP","0125MA007","","",25,1,8,7,35,"AM",1,0,0,0,"0","","NORTH LITTLE ROCK","341.77",5,20
"1837",25,1,"BNSF","NW0125106",NA,NA,"","",25,1,"XTMC","INDUSTRY","","",25,1,16,2,30,"AM",1,0,0,0,"0","","KALAMA","108.6",53,37
"1838",25,1,"NS","158910",NA,NA,"","",25,1,"NS","158910","","",25,1,7,12,5,"AM",1,0,0,0,"0","","WALKERTOWN","R118.0",37,30
"1839",25,1,"ACWR","01082025",NA,NA,"","",25,1,"ACWR","01082025","","",25,1,8,3,40,"AM",1,0,0,0,"0","","AQUADALE","352.2",37,21
"1840",25,1,"NS","158930",NA,NA,"","",25,1,"NS","158930","","",25,1,10,12,45,"AM",4,6,0,0,"0","","JACKSONVILLE","258.00",12,35
"1841",25,1,"UP","0125GP005",NA,NA,"","",25,1,"UP","0125GP005","","",25,1,6,8,25,"AM",9,0,0,0,"0","","NORTH PLATTE","288.02",31,4
"1842",25,1,"NJTR","202503155",NA,NA,"","",25,1,"NJTR","202503155","","",25,1,20,6,6,"AM",13,0,0,0,"0","","Philadelphia","87.0",42,39
"1843",25,1,"ATK","184325",NA,NA,"","",25,1,"BNSF","NW0125204","","085650R",25,1,18,11,17,"AM",7,0,0,0,"0","","AUBURN","0019.7",53,46
"1844",25,1,"UP","0125HO004",NA,NA,"","",25,1,"UP","0125HO004","","",25,1,5,4,12,"PM",1,0,0,0,"0","","HOUSTON","360.0",48,60
"1845",25,1,"UP","0125HO001",NA,NA,"","",25,1,"XKNA","INDUSTRY","","",25,1,1,9,19,"PM",1,0,0,0,"0","","BAYTOWN","2.3",48,47
"1846",25,1,"CMTY","CMTY010625",NA,NA,"","",25,1,"CMTY","CMTY010625","","765805J",25,1,6,8,19,"AM",7,0,0,0,"0","","AUSTIN","61.25",48,31
"1847",25,1,"IC","1719071",NA,NA,"","",25,1,"IC","1719071","","",25,1,22,9,5,"PM",1,4,0,0,"0","","CHICAGO","13.46",17,20
"1848",25,1,"BRC","14840",NA,NA,"","",25,1,"BRC","14840","","",25,1,5,12,58,"PM",12,0,0,0,"0","","BEDFORD PARK","9",17,18
"1849",25,1,"UP","0125HO015",NA,NA,"","",25,1,"UP","0125HO015","","",25,1,10,6,20,"PM",12,0,0,0,"0","","HOUSTON","376.02",48,41
"1850",25,1,"UP","0125GP015",NA,NA,"","",25,1,"UP","0125GP015","","805515N",25,1,15,3,32,"PM",7,0,0,0,"0","","WATKINS","613.14",8,47
"1851",25,1,"BNSF","PR0125102",NA,NA,"","",25,1,"BNSF","PR0125102","","",25,1,7,11,38,"AM",1,0,0,0,"0","","HASTINGS","157.4",31,20
"1852",25,1,"BNSF","HL0125204",25,1,"XHEG","INDUSTRY",25,1,"BNSF","HL0125204","","083690G",25,1,17,11,29,"AM",7,0,0,0,"0","","DAWSON","130.3",31,45
"1853",25,1,"UP","0125PN016",NA,NA,"","",25,1,"UP","0125PN016","","",25,1,9,8,45,"PM",1,0,0,0,"0","","SPOKANE","161.11",53,35
"1854",25,1,"UP","0125PN025",NA,NA,"","",25,1,"UP","0125PN025","","",25,1,21,3,45,"PM",1,36,1,0,"0","","RITZVILLE","315.1",53,33
"1855",25,1,"GC","GCR463225",NA,NA,"","",25,1,"GC","GCR463225","","",25,1,30,8,0,"AM",1,0,0,0,"0","","SAVANNAH","499",13,50
"1856",25,1,"NJTR","202502091",NA,NA,"","",25,1,"NJTR","202502091","","",25,1,26,8,30,"PM",1,0,0,0,"0","","Newark","1.0",34,30
"1857",25,1,"GC","GCR463225",NA,NA,"","",25,1,"GC","GCR463225","","",25,1,30,8,0,"AM",1,0,0,0,"0","","SAVANNAH","499",13,50
"1858",25,1,"NS","158900",NA,NA,"","",25,1,"NS","158900","","",25,1,6,9,20,"PM",1,12,0,0,"0","","WILLIAMSON","N469.4",54,23
"1859",25,1,"NS","159162",NA,NA,"","",25,1,"NS","159162","","",25,1,31,10,0,"PM",1,18,1,0,"0","","CRUM","NA017.",54,38
"1860",25,1,"ATK","184459",NA,NA,"","",25,1,"ATK","184459","","",25,1,30,2,52,"AM",1,0,0,0,"0","","NEW HAVEN","0000.0",9,25
"1861",25,1,"ATK","184170",NA,NA,"NIRC","",25,1,"ATK","184170","","",25,1,13,8,6,"AM",13,0,0,0,"0","","CHICAGO","0000.0",17,25
"1862",25,1,"UP","0125HO043",NA,NA,"","",25,1,"UP","0125HO043","","743673P",25,1,25,1,10,"AM",7,47,0,0,"0","","HOUSTON","1.62",48,44
"1863",25,1,"NS","158997",NA,NA,"","",25,1,"NS","158997","","",25,1,16,1,45,"AM",13,0,0,0,"0","","LEXINGTON","323.00",37,19
"1864",25,1,"UP","0125HO037",NA,NA,"","",25,1,"UP","0125HO037","","",25,1,21,10,30,"PM",1,16,4,0,"0","","ANGLETON","320.7",48,26
"1865",25,1,"UP","0125HO032",25,1,"PTRA","2025001",25,1,"UP","0125HO032","","",25,1,20,2,0,"PM",1,0,0,0,"0","","LA PORTE","4.54",48,35
"1866",25,1,"UP","0125HO025",NA,NA,"","",25,1,"UP","0125HO025","","743643X",25,1,15,6,45,"PM",7,0,0,0,"0","","JERSEY VILLAGE","11.99",48,50
"1867",25,1,"BNSF","NW0125108",NA,NA,"","",25,1,"BNSF","NW0125108","","",25,1,16,8,30,"AM",1,0,0,0,"0","","PASCO","144.4",53,40
"1868",25,1,"UP","0125HL001",NA,NA,"","",25,1,"UP","0125HL001","","",25,1,1,1,20,"AM",1,1,0,0,"0","","WICHITA","481.96",20,25
"1869",25,1,"BNSF","NW0125108",NA,NA,"","",25,1,"BNSF","NW0125108","","",25,1,16,8,30,"AM",1,0,0,0,"0","","PASCO","144.4",53,40
"1870",25,1,"BNSF","NW0125204",25,1,"ATK","184325",25,1,"BNSF","NW0125204","","085650R",25,1,18,11,17,"AM",7,0,0,0,"0","","AUBURN","19.7",53,42
"1871",25,1,"BNSF","NW0125113",25,1,"ZNTN","INDUSTRY",25,1,"BNSF","NW0125113","","",25,1,21,7,30,"AM",1,0,0,0,"0","","PLYMOUTH","191.5",53,18
"1872",25,1,"BNSF","NW0125205",NA,NA,"","",25,1,"BNSF","NW0125205","","089694E",25,1,28,11,41,"AM",7,0,0,0,"0","","MESA","119.5",53,36
"1873",25,1,"UP","0125HL025",NA,NA,"","",25,1,"UP","0125HL025","","",25,1,17,10,30,"PM",1,0,0,0,"0","","NORTH ENID","338.75",40,41
"1874",25,1,"UP","0125RM006",NA,NA,"","",25,1,"UP","0125RM006","","",25,1,8,1,15,"PM",13,0,0,0,"0","","OGDEN","991.85",49,33
"1875",25,1,"NS","159070",NA,NA,"","",25,1,"NS","159070","","",25,1,23,8,35,"PM",4,31,0,0,"0","","COLUMBIA","R109.0",45,30
"1876",25,1,"AGR","AGR454725",NA,NA,"","",25,1,"AGR","AGR454725","","",25,1,3,7,55,"PM",4,17,1,0,"0","","MAGNOLIA","765",1,40
"1877",25,1,"UP","0125RM009",NA,NA,"","",25,1,"UP","0125RM009","","",25,1,12,7,41,"AM",1,0,0,0,"0","","OGDEN","817.99",49,28
"1878",25,1,"UP","0125RM001",NA,NA,"","",25,1,"UP","0125RM001","","",25,1,2,7,8,"AM",12,0,0,0,"0","","POCATELLO","213.0",16,38
"1879",25,1,"ACEX","ACEX0010F",NA,NA,"","",25,1,"UP","191DLL","","749965G",25,1,17,2,20,"PM",7,0,0,0,"0","","SANTA CLARA","41.6",6,58
"1880",25,1,"UP","0125SX020",25,1,"BNSF","RD0125131",25,1,"UP","0125SX020","","",25,1,30,1,30,"AM",1,0,0,0,"0","","LOCKHART","35.7",48,69
"1881",25,1,"MNCW","84334",NA,NA,"","",25,1,"MNCW","84334","","",25,1,1,11,42,"PM",13,0,0,0,"0","","STAMFORD","33.3",9,40
"1882",25,1,"CSX","000222731",NA,NA,"","",25,1,"CSX","000222731","","",25,1,22,1,2,"AM",12,0,0,0,"0","","INDIANAPOLIS","0009.0",18,-5
"1883",25,1,"UP","0125RM010",NA,NA,"","",25,1,"UP","0125RM010","","",25,1,12,7,40,"AM",1,0,0,0,"0","","EVANSTON","917.17",56,16
"1884",25,1,"CSX","000222572",NA,NA,"","",25,1,"CSX","000222572","","",25,1,13,2,25,"AM",12,0,0,0,"0","","INDIANAPOLIS","0009.0",18,20
"1885",25,1,"IC","1718447",NA,NA,"","",25,1,"IC","1718447","","300178C",25,1,10,2,40,"PM",7,34,0,0,"0","","INDEPENDENCE","849.73",22,45
"1886",25,1,"CSX","000222624",NA,NA,"","",25,1,"ZLFC","INDUSTRY","","",25,1,15,11,38,"AM",1,0,0,0,"0","","CUSTAR","0171.3",39,8
"1887",25,1,"NIRC","9419002555",NA,NA,"","",25,1,"NIRC","9419002555","","372101M",25,1,28,7,53,"AM",7,0,0,0,"0","","CHICAGO","8.6",17,30
"1888",25,1,"BRC","14840",NA,NA,"","",25,1,"BRC","14840","","",25,1,5,12,58,"PM",12,0,0,0,"0","","BEDFORD PARK","9",17,18
"1889",25,1,"CSX","000222731",NA,NA,"","",25,1,"CSX","000222731","","",25,1,22,1,2,"AM",12,0,0,0,"0","","INDIANAPOLIS","0009.0",18,-5
"1890",25,1,"LC","01162025",NA,NA,"","",25,1,"LC","01162025","","",25,1,16,9,0,"AM",12,0,0,0,"0","","LANCASTER","28",45,40
"1891",25,1,"ATK","184437",NA,NA,"","",NA,NA,"BNSF","","","",25,1,28,12,41,"PM",13,0,0,0,"0","","WASCO","0912.0",6,58
"1892",25,1,"UP","0125PN011",NA,NA,"","",25,1,"UP","0125PN011","","",25,1,8,1,39,"AM",1,0,0,0,"0","","PORTLAND","766.9",41,41
"1893",25,1,"PNWR","PNW058825D",NA,NA,"","",25,1,"PNWR","PNW058825D","","",25,1,4,11,50,"AM",1,0,0,0,"0","","CORVALLIS","688.12",41,48
"1894",25,1,"BNSF","MT0125111",NA,NA,"","",25,1,"BNSF","MT0125111","","",25,1,22,10,5,"PM",1,0,0,0,"0","","LAUREL","14",30,10
"1895",25,1,"NJTR","202502092",NA,NA,"","",25,1,"NJTR","202502092","","",25,1,20,8,35,"AM",9,0,0,0,"0","","RIDGEWOOD","20.9",34,12
"1896",25,1,"SCAX","011625",NA,NA,"","",25,1,"UP","0125LA016","","811057R",25,1,16,7,55,"AM",7,0,0,0,"0","","CITY OF INDUSTRY","12.3",6,70
"1897",25,1,"CSX","000223293",25,1,"ATK","184839",25,1,"CSX","000223293","","",25,1,9,6,50,"AM",1,0,0,0,"0","","INDIANAPOLIS","0104.0",18,5
"1898",25,1,"WE","250011",NA,NA,"","",25,1,"XSHY","INDUSTRY","","",25,1,29,5,30,"PM",1,0,0,0,"0","","CAREY","55.9",39,40
"1899",25,1,"MNA","MNA074325R",NA,NA,"","",25,1,"MNA","MNA074325R","","",25,1,19,3,0,"PM",1,0,0,0,"0","","NEWARK","266.6",5,23
"1900",25,1,"MNA","MNA074225O",NA,NA,"","",25,1,"MNA","MNA074225O","","",25,1,19,8,0,"AM",1,0,0,0,"0","","BERGMAN","416.8",5,12
"1901",25,1,"WE","250005",NA,NA,"","",25,1,"SWP","250108SWP","","",25,1,8,5,50,"AM",1,0,0,0,"0","","EVERSON","4.9",42,23
"1902",25,1,"BNSF","CA0125107",NA,NA,"","",25,1,"XHEG","INDUSTRY 1","","",25,1,14,2,30,"PM",1,1,1,0,"0","","SAN BERNARDINO","106.2",6,55
"1903",25,1,"NS","159106",NA,NA,"","",25,1,"NS","159106","","",25,1,27,3,9,"AM",1,0,0,0,"0","","PORTSMOUTH","605.6",39,30
"1904",25,1,"RLAX","RLAX11225",NA,NA,"","",25,1,"RLAX","RLAX11225","","",25,1,12,1,5,"AM",1,0,0,0,"0","","BAYTOWN","",48,42
"1905",25,1,"CSX","000222773",NA,NA,"","",25,1,"CSQZ","INDUSTRY","","",25,1,25,6,36,"PM",1,0,0,0,"0","","NORTH BALTIMORE","0051.0",39,30
"1906",25,1,"NS","158937",NA,NA,"","",25,1,"NS","158937","","",25,1,9,5,15,"PM",1,10,0,0,"0","","SADIEVILLE","055.70",21,23
"1907",25,1,"PAL","2025JAN3D",NA,NA,"","",25,1,"PAL","2025JAN3D","","",25,1,16,3,30,"PM",1,0,0,0,"0","","PADUCAH","226",21,52
"1908",25,1,"BVRR","250103002",NA,NA,"","",25,1,"BVRR","250103002","","",25,1,3,9,45,"AM",1,14,4,0,"0","","BOISE","451.2",16,35
"1909",25,1,"MNCW","84564",NA,NA,"","",25,1,"MNCW","84564","","",25,1,31,8,41,"AM",13,0,0,0,"0","","NORWALK","41.2",9,36
"1910",25,1,"CSX","000222670",NA,NA,"","",25,1,"CSX","000222670","","",25,1,18,5,26,"AM",1,5,0,0,"0","","MONON","0082.9",18,30
"1911",25,1,"CFE","CFE056025D",NA,NA,"","",25,1,"CFE","CFE056025D","","",25,1,1,8,45,"PM",1,0,0,0,"0","","LIMA","260.3",39,36
"1912",25,1,"BNSF","CA0125108",NA,NA,"","",25,1,"BNSF","CA0125108","","",25,1,14,11,15,"AM",1,9,0,0,"0","","COLTON","2.2",6,66
"1913",25,1,"MBTA","2507",NA,NA,"","",25,1,"MBTA","2507","","",25,1,28,3,10,"PM",13,0,0,0,"0","","ASSONET","3.1",25,36
"1914",25,1,"NS","159111",NA,NA,"","",25,1,"NS","159111","","525162E",25,1,27,5,2,"PM",7,0,0,0,"0","","CAMDEN","CF054.",39,30
"1915",25,1,"CSX","000222842",NA,NA,"","",25,1,"CSX","000222842","","",25,1,18,6,15,"AM",12,0,0,0,"0","","NASHVILLE","0190.0",47,47
"1916",25,1,"NS","159000",NA,NA,"","",25,1,"NS","159000","","",25,1,15,1,30,"PM",13,0,0,0,"0","","DOUGLASVILLE","659.00",13,50
"1917",25,1,"UP","0125SX021",NA,NA,"","",25,1,"UP","0125SX021","","",25,1,30,5,24,"PM",9,0,0,0,"0","","SAN ANTONIO","263.99",48,71
